id,name,geog,start,end,n,ProfileName
349,% reporting good overall experience of making appointment,CCG,2012,2018,7,National General Practice Profiles
351,% with a long-standing health condition,CCG,2012,2018,7,National General Practice Profiles
352,% with caring responsibility,CCG,2012,2018,7,National General Practice Profiles
353,Working status - Paid work or full-time education,CCG,2012,2018,7,National General Practice Profiles
354,Working status - Unemployed,CCG,2012,2018,7,National General Practice Profiles
639,% aged 0 to 4 years,CCG,2010,2018,9,National General Practice Profiles
639,% aged 0 to 4 years,CCG,2010,2018,9,Inhale - INteractive Health Atlas of Lung conditions in England
640,% aged 5 to 14 years,CCG,2010,2018,9,National General Practice Profiles
640,% aged 5 to 14 years,CCG,2010,2018,9,Inhale - INteractive Health Atlas of Lung conditions in England
641,% aged 75+ years,CCG,2010,2018,9,National General Practice Profiles
641,% aged 75+ years,CCG,2010,2018,9,Inhale - INteractive Health Atlas of Lung conditions in England
642,% aged 85+ years,CCG,2010,2018,9,National General Practice Profiles
643,% aged under 18 years,CCG,2012,2018,7,National General Practice Profiles
650,Life expectancy - MSOA based,CCG,2006 - 10,2010 - 14,5,National General Practice Profiles
650,Life expectancy - MSOA based,CCG,2006 - 10,2010 - 14,5,National General Practice Profiles (supporting indicators)
698,Nursing home patients,CCG,2010/11,2014/15,5,National General Practice Profiles
1942,% satisfied with phone access,CCG,2012,2018,7,National General Practice Profiles
93438,% who have a positive experience of their GP practice,CCG,2018,2018,1,National General Practice Profiles
93438,% who have a positive experience of their GP practice,CCG,2018,2018,1,National General Practice Profiles (supporting indicators)
93438,% who have a positive experience of their GP practice,CCG,2018,2018,1,Mental Health and Wellbeing JSNA
93442,% satisfied with practice appointment times,CCG,2018,2018,1,National General Practice Profiles
276,Cancer: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
276,Cancer: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Cancer Services
276,Cancer: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Productive Healthy Ageing
277,Exception rate for cancer indicator,CCG,2009/10,2017/18,9,National General Practice Profiles
359,"% reporting cancer in the last 5 years
",CCG,2012,2018,7,National General Practice Profiles
91244,CAN003: review within 6 mths of diagnosis,CCG,2013/14,2017/18,5,National General Practice Profiles
91260,Exception rate for the cervical screening indicator ,CCG,2013/14,2017/18,5,National General Practice Profiles
91261,"CS002: Women, aged 25-64, with a record of cervical screening (last 5 yrs)
",CCG,2013/14,2017/18,5,National General Practice Profiles
91337,"New cancer cases (Crude incidence rate: new cases per 100,000 population)",CCG,2011/12,2016/17,6,National General Practice Profiles
91337,"New cancer cases (Crude incidence rate: new cases per 100,000 population)",CCG,2011/12,2016/17,6,Cancer Services
91337,"New cancer cases (Crude incidence rate: new cases per 100,000 population)",CCG,2011/12,2016/17,6,Productive Healthy Ageing
91339,"Females, 50-70, screened for breast cancer in last 36 months (3 year coverage, %)",CCG,2012/13,2017/18,6,National General Practice Profiles
91339,"Females, 50-70, screened for breast cancer in last 36 months (3 year coverage, %)",CCG,2012/13,2017/18,6,Cancer Services
91340,"Females, 50-70, screened for breast cancer within 6 months of invitation (Uptake, %)",CCG,2012/13,2017/18,6,National General Practice Profiles
91340,"Females, 50-70, screened for breast cancer within 6 months of invitation (Uptake, %)",CCG,2012/13,2017/18,6,Cancer Services
91341,"Females, 25-64, attending cervical screening within target period (3.5 or 5.5 year coverage, %)",CCG,2012/13,2017/18,6,National General Practice Profiles
91341,"Females, 25-64, attending cervical screening within target period (3.5 or 5.5 year coverage, %)",CCG,2012/13,2017/18,6,Cancer Services
91342,"Persons, 60-69, screened for bowel cancer within 6 months of invitation (Uptake, %)",CCG,2010/11,2017/18,8,National General Practice Profiles
91342,"Persons, 60-69, screened for bowel cancer within 6 months of invitation (Uptake, %)",CCG,2010/11,2017/18,8,Cancer Services
91343,"Persons, 60-69, screened for bowel cancer in last 30 months (2.5 year coverage, %)",CCG,2009/10,2017/18,9,National General Practice Profiles
91343,"Persons, 60-69, screened for bowel cancer in last 30 months (2.5 year coverage, %)",CCG,2009/10,2017/18,9,Cancer Services
91352,"In-patient or day-case colonoscopy procedures (Number per 100,000 population)",CCG,2012/13,2017/18,6,National General Practice Profiles
91352,"In-patient or day-case colonoscopy procedures (Number per 100,000 population)",CCG,2012/13,2017/18,6,Cancer Services
91353,"In-patient or day-case sigmoidoscopy procedures (Number per 100,000 population)",CCG,2012/13,2017/18,6,National General Practice Profiles
91353,"In-patient or day-case sigmoidoscopy procedures (Number per 100,000 population)",CCG,2012/13,2017/18,6,Cancer Services
91354,"In-patient or day-case upper GI endoscopy procedures (Number per 100,000 population)",CCG,2012/13,2017/18,6,National General Practice Profiles
91354,"In-patient or day-case upper GI endoscopy procedures (Number per 100,000 population)",CCG,2012/13,2017/18,6,Cancer Services
91355,"Number of emergency admissions with cancer (Number per 100,000 population)",CCG,2012/13,2017/18,6,National General Practice Profiles
91355,"Number of emergency admissions with cancer (Number per 100,000 population)",CCG,2012/13,2017/18,6,Cancer Services
91356,"Number of emergency presentations (Number per 100,000 population)",CCG,2012/13,2017/18,6,National General Practice Profiles
91356,"Number of emergency presentations (Number per 100,000 population)",CCG,2012/13,2017/18,6,Cancer Services
91357,"Number of other presentations (Number per 100,000 population)",CCG,2012/13,2017/18,6,National General Practice Profiles
91357,"Number of other presentations (Number per 100,000 population)",CCG,2012/13,2017/18,6,Cancer Services
92600,"Persons, 60-74, screened for bowel cancer in last 30 months (2.5 year coverage, %)",CCG,2009/10,2017/18,9,National General Practice Profiles
92600,"Persons, 60-74, screened for bowel cancer in last 30 months (2.5 year coverage, %)",CCG,2009/10,2017/18,9,Cancer Services
92601,"Persons, 60-74, screened for bowel cancer within 6 months of invitation (Uptake, %)",CCG,2009/10,2017/18,9,National General Practice Profiles
92601,"Persons, 60-74, screened for bowel cancer within 6 months of invitation (Uptake, %)",CCG,2009/10,2017/18,9,Cancer Services
91344,Two-week wait referrals (Indirectly age-sex standardised referral ratio),CCG,2012/13,2017/18,6,National General Practice Profiles
91344,Two-week wait referrals (Indirectly age-sex standardised referral ratio),CCG,2012/13,2017/18,6,Cancer Services
91344,Two-week wait referrals (Indirectly age-sex standardised referral ratio),CCG,2009/10,2017/18,9,National General Practice Profiles
91344,Two-week wait referrals (Indirectly age-sex standardised referral ratio),CCG,2009/10,2017/18,9,Cancer Services
91347,Number of new cancer cases treated (Detection rate: % of which resulted from a TWW referral),CCG,2009/10,2017/18,9,National General Practice Profiles
91347,Number of new cancer cases treated (Detection rate: % of which resulted from a TWW referral),CCG,2009/10,2017/18,9,Cancer Services
91348,"Two-week wait referrals for suspected breast cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,National General Practice Profiles
91348,"Two-week wait referrals for suspected breast cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,Cancer Services
91349,"Two-week wait referrals for suspected lower GI cancers (Number per 100,000 population)",CCG,2009/10,2017/18,9,National General Practice Profiles
91349,"Two-week wait referrals for suspected lower GI cancers (Number per 100,000 population)",CCG,2009/10,2017/18,9,Cancer Services
91350,"Two-week wait referrals for suspected lung cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,National General Practice Profiles
91350,"Two-week wait referrals for suspected lung cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,Cancer Services
91351,"Two-week wait referrals for suspected skin cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,National General Practice Profiles
91351,"Two-week wait referrals for suspected skin cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,Cancer Services
91845,Two-week referrals resulting in a diagnosis of cancer (Conversion rate: as % of all TWW referrals).,CCG,2009/10,2017/18,9,National General Practice Profiles
91845,Two-week referrals resulting in a diagnosis of cancer (Conversion rate: as % of all TWW referrals).,CCG,2009/10,2017/18,9,Cancer Services
91882,"Two-week wait referrals for suspected cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,National General Practice Profiles
91882,"Two-week wait referrals for suspected cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,Cancer Services
91882,"Two-week wait referrals for suspected cancer (Number per 100,000 population)",CCG,2009/10,2017/18,9,Productive Healthy Ageing
92604,"Two-week wait referrals for suspected cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92604,"Two-week wait referrals for suspected cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92605,Two-week wait referrals (Indirectly age-sex standardised referral ratio). Five years combined data.,CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92605,Two-week wait referrals (Indirectly age-sex standardised referral ratio). Five years combined data.,CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92608,Two-week referrals resulting in a diagnosis of cancer (Conversion rate: as % of all TWW referrals). Five years combined data.,CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92608,Two-week referrals resulting in a diagnosis of cancer (Conversion rate: as % of all TWW referrals). Five years combined data.,CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92609,Number of new cancer cases treated (Detection rate: % of which resulted from a TWW referral). Five years combined data.,CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92609,Number of new cancer cases treated (Detection rate: % of which resulted from a TWW referral). Five years combined data.,CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92610,"Two-week wait referrals for suspected breast cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92610,"Two-week wait referrals for suspected breast cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92611,"Two-week wait referrals for suspected lower GI cancers (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92611,"Two-week wait referrals for suspected lower GI cancers (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92612,"Two-week wait referrals for suspected lung cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92612,"Two-week wait referrals for suspected lung cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
92613,"Two-week wait referrals for suspected skin cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,National General Practice Profiles
92613,"Two-week wait referrals for suspected skin cancer (Number per 100,000 population). Five years combined data.",CCG,2009/10 - 13/14,2013/14 - 17/18,5,Cancer Services
273,CHD: QOF prevalence (all ages),District,2012/13,2017/18,6,National General Practice Profiles
273,CHD: QOF prevalence (all ages),District,2012/13,2017/18,6,NHS Health Check
273,CHD: QOF prevalence (all ages),District,2012/13,2017/18,6,Dementia Profile
273,CHD: QOF prevalence (all ages),District,2012/13,2017/18,6,Physical Activity
273,CHD: QOF prevalence (all ages),District,2012/13,2017/18,6,Cardiovascular Disease
273,CHD: QOF prevalence (all ages),District,2012/13,2017/18,6,Productive Healthy Ageing
273,CHD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
273,CHD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,NHS Health Check
273,CHD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Dementia Profile
273,CHD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Physical Activity
273,CHD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Cardiovascular Disease
273,CHD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Productive Healthy Ageing
849,Heart failure w LVD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
90999,"CHD005: Record that aspirin, APT or ACT is taken (den. incl. exc.)",CCG,2013/14,2017/18,5,National General Practice Profiles
90999,"CHD005: Record that aspirin, APT or ACT is taken (den. incl. exc.)",CCG,2013/14,2017/18,5,Cardiovascular Disease
91000,CHD007: CHD patients immunised against flu (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91085,CHD002: Last BP reading in last 12mths is <=150/90 (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91085,CHD002: Last BP reading in last 12mths is <=150/90 (den.incl.exc.),CCG,2013/14,2017/18,5,Cardiovascular Disease
92592,Exception rate for CHD indicators,CCG,2013/14,2017/18,5,National General Practice Profiles
212,Stroke: QOF prevalence (all ages),District,2012/13,2017/18,6,National General Practice Profiles
212,Stroke: QOF prevalence (all ages),District,2012/13,2017/18,6,NHS Health Check
212,Stroke: QOF prevalence (all ages),District,2012/13,2017/18,6,Dementia Profile
212,Stroke: QOF prevalence (all ages),District,2012/13,2017/18,6,Physical Activity
212,Stroke: QOF prevalence (all ages),District,2012/13,2017/18,6,Cardiovascular Disease
212,Stroke: QOF prevalence (all ages),District,2012/13,2017/18,6,Productive Healthy Ageing
212,Stroke: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
212,Stroke: QOF prevalence (all ages),CCG,2009/10,2017/18,9,NHS Health Check
212,Stroke: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Dementia Profile
212,Stroke: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Physical Activity
212,Stroke: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Cardiovascular Disease
212,Stroke: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Productive Healthy Ageing
91013,STIA007: Record that an anti-platelet agent or an anti-coagulant is taken (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
91013,STIA007: Record that an anti-platelet agent or an anti-coagulant is taken (den. incl. exc.),CCG,2012/13,2017/18,6,Cardiovascular Disease
91091,STIA003: Last BP reading is <=150/90 (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
91091,STIA003: Last BP reading is <=150/90 (den. incl. exc.),CCG,2012/13,2017/18,6,Cardiovascular Disease
91224,STIA008: New patients referred for further investigation (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91225,PAD002: last blood pressure reading (last 12 mnths) <=150/90 mmHg (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91228,PAD004: record of aspirin being taken (last 12 mnth) (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91229,STIA009: Influenza immunisation given 1 Aug-31 Mar (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91834,Exception rate for stroke indicators ,CCG,2009/10,2017/18,9,National General Practice Profiles
91835,Exception rate for PAD indicators ,CCG,2013/14,2017/18,5,National General Practice Profiles
92590,PAD: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
262,Heart Failure: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
262,Heart Failure: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Cardiovascular Disease
263,Exception rate for heart failure indicators,CCG,2009/10,2017/18,9,National General Practice Profiles
280,Atrial fibrillation: QOF prevalence,CCG,2009/10,2017/18,9,National General Practice Profiles
280,Atrial fibrillation: QOF prevalence,CCG,2009/10,2017/18,9,Cardiovascular Disease
91001,HF002: Diagnosis conf. by ECG/specialist assessm. (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
91001,HF002: Diagnosis conf. by ECG/specialist assessm. (den. incl. exc.),CCG,2012/13,2017/18,6,Cardiovascular Disease
91005,"HF003: Heart failure w LVD: treated with ACE-I or ARB (den. incl. exc.)
",CCG,2012/13,2017/18,6,National General Practice Profiles
91005,"HF003: Heart failure w LVD: treated with ACE-I or ARB (den. incl. exc.)
",CCG,2012/13,2017/18,6,Cardiovascular Disease
91230,"HF004: Heart failure w LVD: treatment w ACE inh. or ARB, and beta-blocker (den.incl.exc.)",CCG,2013/14,2017/18,5,National General Practice Profiles
91459,Estimated prevalence of atrial fibrillation,CCG,2015/16,2015/16,1,National General Practice Profiles
91459,Estimated prevalence of atrial fibrillation,CCG,2015/16,2015/16,1,Cardiovascular Disease
91461,Estimated percentage of detected Atrial Fibrillation,CCG,2013/14,2015/16,3,National General Practice Profiles
92587,AF006: stroke risk assessed w. CHA2DS2-VASc  (den.incl.exc.),CCG,2015/16,2017/18,3,National General Practice Profiles
92591,Exception rate for atrial fibrillation indicators,CCG,2015/16,2017/18,3,National General Practice Profiles
92594,AF007: treated w anti-coag. therapy (CHADS2DS2-VASc >=2) (den.incl.exc.),CCG,2015/16,2017/18,3,National General Practice Profiles
92594,AF007: treated w anti-coag. therapy (CHADS2DS2-VASc >=2) (den.incl.exc.),CCG,2015/16,2017/18,3,Cardiovascular Disease
219,Hypertension: QOF prevalence (all ages),District,2013/14,2017/18,5,National General Practice Profiles
219,Hypertension: QOF prevalence (all ages),District,2013/14,2017/18,5,NHS Health Check
219,Hypertension: QOF prevalence (all ages),District,2013/14,2017/18,5,Dementia Profile
219,Hypertension: QOF prevalence (all ages),District,2013/14,2017/18,5,Physical Activity
219,Hypertension: QOF prevalence (all ages),District,2013/14,2017/18,5,Cardiovascular Disease
219,Hypertension: QOF prevalence (all ages),District,2013/14,2017/18,5,Productive Healthy Ageing
219,Hypertension: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
219,Hypertension: QOF prevalence (all ages),CCG,2009/10,2017/18,9,NHS Health Check
219,Hypertension: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Dementia Profile
219,Hypertension: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Physical Activity
219,Hypertension: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Cardiovascular Disease
219,Hypertension: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Productive Healthy Ageing
90452,GP patient survey: smoking prevalence,CCG,2013,2018,6,National General Practice Profiles
90452,GP patient survey: smoking prevalence,CCG,2013,2018,6,Inhale - INteractive Health Atlas of Lung conditions in England
90453,GP patient survey: ex-smoking prevalence,CCG,2013,2018,6,National General Practice Profiles
90453,GP patient survey: ex-smoking prevalence,CCG,2013,2018,6,Inhale - INteractive Health Atlas of Lung conditions in England
90616,"SMOK002: status recorded in last 12 mths (certain conditions), den.incl.exc.",CCG,2012/13,2017/18,6,National General Practice Profiles
90616,"SMOK002: status recorded in last 12 mths (certain conditions), den.incl.exc.",CCG,2012/13,2017/18,6,Inhale - INteractive Health Atlas of Lung conditions in England
90616,"SMOK002: status recorded in last 12 mths (certain conditions), den.incl.exc.",CCG,2012/13,2017/18,6,Cardiovascular Disease
90617,"SMOK005: cessation support and treatment offered (certain conditions), den. incl. exc.",CCG,2012/13,2017/18,6,National General Practice Profiles
90617,"SMOK005: cessation support and treatment offered (certain conditions), den. incl. exc.",CCG,2012/13,2017/18,6,Inhale - INteractive Health Atlas of Lung conditions in England
90617,"SMOK005: cessation support and treatment offered (certain conditions), den. incl. exc.",CCG,2012/13,2017/18,6,Severe Mental Illness
90619,"SMOK004: record of offer of support and treatment (15+, last 24 mnths),  den. incl. exc.",CCG,2012/13,2017/18,6,National General Practice Profiles
90619,"SMOK004: record of offer of support and treatment (15+, last 24 mnths),  den. incl. exc.",CCG,2012/13,2017/18,6,Inhale - INteractive Health Atlas of Lung conditions in England
90619,"SMOK004: record of offer of support and treatment (15+, last 24 mnths),  den. incl. exc.",CCG,2012/13,2017/18,6,Cardiovascular Disease
91089,HYP006: Blood pressure <= 150/90 mmHg in people with hypertension,CCG,2013/14,2017/18,5,National General Practice Profiles
91089,HYP006: Blood pressure <= 150/90 mmHg in people with hypertension,CCG,2013/14,2017/18,5,Cardiovascular Disease
91248,"CVD-PP001: new hypertension patients, age 30-74, with CV risk assessment >=20% treated w. statins (den.incl.exc.)",CCG,2013/14,2017/18,5,National General Practice Profiles
91248,"CVD-PP001: new hypertension patients, age 30-74, with CV risk assessment >=20% treated w. statins (den.incl.exc.)",CCG,2013/14,2017/18,5,Cardiovascular Disease
91248,"CVD-PP001: new hypertension patients, age 30-74, with CV risk assessment >=20% treated w. statins (den.incl.exc.)",CCG,2013/14,2017/18,5,Productive Healthy Ageing
91262,"BP002: Patients, aged 45+, who have a record of blood pressure (last 5yrs)",CCG,2014/15,2017/18,4,National General Practice Profiles
91262,"BP002: Patients, aged 45+, who have a record of blood pressure (last 5yrs)",CCG,2014/15,2017/18,4,Cardiovascular Disease
91262,"BP002: Patients, aged 45+, who have a record of blood pressure (last 5yrs)",CCG,2014/15,2017/18,4,Productive Healthy Ageing
91268,Exception rate for the BP indicator,CCG,2013/14,2017/18,5,National General Practice Profiles
91280,Estimated smoking prevalence (QOF),CCG,2013/14,2017/18,5,National General Practice Profiles
91280,Estimated smoking prevalence (QOF),CCG,2013/14,2017/18,5,Dementia Profile
91280,Estimated smoking prevalence (QOF),CCG,2013/14,2017/18,5,Cardiovascular Disease
91837,Exception rate for hypertension indicator,CCG,2013/14,2017/18,5,National General Practice Profiles
91838,Exception rate for smoking indicators,CCG,2014/15,2017/18,4,National General Practice Profiles
92588,Obesity: QOF prevalence (18+),CCG,2015/16,2017/18,3,National General Practice Profiles
92588,Obesity: QOF prevalence (18+),CCG,2015/16,2017/18,3,Dementia Profile
92589,CVD-PP: QOF prevalence (30-74) ,CCG,2015/16,2017/18,3,National General Practice Profiles
603,A&E attendances (0-4),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
604,"A&E attendances (5-17)
",CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
605,Elective hospital admissions for all causes (<18),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
606,Emergency hospital admissions for all causes (<18),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
607,Emergency respiratory admissions (<18),CCG,2006/07 - 10/11,2011/12 - 15/16,6,National General Practice Profiles
608,Emergency gastroenteritis admissions (0-4),CCG,2006/07 - 10/11,2011/12 - 15/16,6,National General Practice Profiles
609,"Emergency admissions for asthma,  diabetes or epilepsy  (<18)",CCG,2006/07 - 10/11,2011/12 - 15/16,6,National General Practice Profiles
612,Admissions due to injury (<18),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
614,Outpatient first attendances (<18),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
615,Ratio of first to follow-up outpatient attendances (<18),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
616,DNA rate for outpatient appointments (<18),CCG,2008/09 - 10/11,2013/14 - 15/16,6,National General Practice Profiles
90550,"A&E attendances (<18)
",CCG,2009/10 - 11/12,2013/14 - 15/16,5,National General Practice Profiles
90550,"A&E attendances (<18)
",CCG,2009/10 - 11/12,2013/14 - 15/16,5,Child and Maternal Health
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,National General Practice Profiles
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,NHS Health Check
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,Dementia Profile
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,Cardiovascular Disease
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,Diabetes
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,Productive Healthy Ageing
241,Diabetes: QOF prevalence (17+),CCG,2009/10,2017/18,9,Public Health Dashboard - Longer Lives (Supporting Indicators)
90690,DM007: Last HbA1c is <=59mmol/mol in last 12mths (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90691,DM008: Last HbA1c is <=64mmol/mol  in last 12mths (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90692,DM009: Last HbA1c is <=75mmol/mol  in last 12mths (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90694,DM012: Patients with diabetes who had a foot examination and risk classification (den.incl.exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90696,DM002: Last BP is <=150/90 (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90697,DM003: Last BP is <=140/80 (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90700,DM006: Proteinuria/micro-album. treated w inhibitors (den. incl. exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90701,DM004: Measured total cholesterol (last 12mths) <=5mmol/l(den.incl.exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90702,DM018: Flu vaccination coverage (den.incl.exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
91238,DM014:  Newly diagnosed patients w. diabetes referred to education programme within 9 mths (den.incl.exc.),CCG,2013/14,2017/18,5,National General Practice Profiles
91839,Exception rate for diabetes indicators,CCG,2014/15,2017/18,4,National General Practice Profiles
247,Dementia: QOF prevalence (all ages),CCG,2009/10,2017/18,9,National General Practice Profiles
247,Dementia: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Dementia Profile
247,Dementia: QOF prevalence (all ages),CCG,2009/10,2017/18,9,End of Life Care Profiles
247,Dementia: QOF prevalence (all ages),CCG,2009/10,2017/18,9,Crisis Care Profile
248,Exception rate for dementia indicators,CCG,2009/10,2017/18,9,National General Practice Profiles
383,% reporting Alzheimer's disease or dementia,CCG,2012,2018,7,National General Practice Profiles
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,National General Practice Profiles
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Common Mental Health Disorders
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Dementia Profile
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Suicide Prevention Profile
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Mental Health and Wellbeing JSNA
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Physical Activity
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Perinatal Mental Health
848,Depression: Recorded prevalence (aged 18+),CCG,2009/10,2017/18,9,Crisis Care Profile
90581,Mental Health: QOF prevalence (all ages),CCG,2012/13,2017/18,6,National General Practice Profiles
90581,Mental Health: QOF prevalence (all ages),CCG,2012/13,2017/18,6,Severe Mental Illness
90581,Mental Health: QOF prevalence (all ages),CCG,2012/13,2017/18,6,Suicide Prevention Profile
90581,Mental Health: QOF prevalence (all ages),CCG,2012/13,2017/18,6,Mental Health and Wellbeing JSNA
90581,Mental Health: QOF prevalence (all ages),CCG,2012/13,2017/18,6,Perinatal Mental Health
90581,Mental Health: QOF prevalence (all ages),CCG,2012/13,2017/18,6,Crisis Care Profile
90600,MH002: comprehensive care plan (den. incl. exc.) ,CCG,2012/13,2017/18,6,National General Practice Profiles
90600,MH002: comprehensive care plan (den. incl. exc.) ,CCG,2012/13,2017/18,6,Severe Mental Illness
90600,MH002: comprehensive care plan (den. incl. exc.) ,CCG,2012/13,2017/18,6,Suicide Prevention Profile
90600,MH002: comprehensive care plan (den. incl. exc.) ,CCG,2012/13,2017/18,6,Mental Health and Wellbeing JSNA
90600,MH002: comprehensive care plan (den. incl. exc.) ,CCG,2012/13,2017/18,6,Crisis Care Profile
90601,"MH007: record of alcohol consumption for patients on the MH register (last 12 mnths), den. incl. exc.",CCG,2012/13,2017/18,6,National General Practice Profiles
90601,"MH007: record of alcohol consumption for patients on the MH register (last 12 mnths), den. incl. exc.",CCG,2012/13,2017/18,6,Severe Mental Illness
90603,MH003: record of blood pressure check in preceding 12 months for patients on the MH register (den.incl.exc.),CCG,2012/13,2017/18,6,National General Practice Profiles
90603,MH003: record of blood pressure check in preceding 12 months for patients on the MH register (den.incl.exc.),CCG,2012/13,2017/18,6,Severe Mental Illness
90603,MH003: record of blood pressure check in preceding 12 months for patients on the MH register (den.incl.exc.),CCG,2012/13,2017/18,6,Mental Health and Wellbeing JSNA
